Trackline 	 BlockID  	 EntrySignal 	 ExitSignal 	 BlockStartX[Km] 	BlockEndX[Km] 	 topologypartID 	 TopoPartStartX[Km] 	TopoPartEndX[Km] 	 length 	 gradient 	 curve 	 speedlimit
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-5	15.200000	15.400000	0.200000	0.000000	2053.355247	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-6	15.400000	15.600000	0.200000	0.000000	1416887.197655	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-7	15.600000	15.800000	0.200000	0.000000	1416887.197655	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-8	15.800000	15.830000	0.030000	0.000000	1416887.197655	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-0	15.830000	16.000000	0.170000	0.000000	1416887.197655	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-1	16.000000	16.100000	0.100000	0.000000	1416887.197655	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-2	16.100000	16.200000	0.100000	0.000000	1416887.197655	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-3	16.200000	16.400000	0.200000	0.000000	1416887.197655	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-4	16.400000	16.600000	0.200000	0.000000	1416887.197655	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-5	16.600000	16.800000	0.200000	0.000000	1416887.197655	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-6	16.800000	17.000000	0.200000	0.000000	336028.810031	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-7	17.000000	17.200000	0.200000	0.000000	336028.810031	44.444444
0	@26-B0@	Sign_15.830_tr_0	Sign_17.330_tr_0	15.830000	17.330000	@26-B0@-8	17.200000	17.330000	0.130000	0.000000	336028.810031	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-0	17.330000	17.400000	0.070000	0.000000	336028.810031	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-1	17.400000	17.600000	0.200000	0.000000	336028.810031	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-2	17.600000	17.800000	0.200000	0.000000	336028.810031	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-3	17.800000	18.000000	0.200000	0.000000	336028.810031	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-4	18.000000	18.200000	0.200000	0.000000	336028.810031	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-5	18.200000	18.400000	0.200000	0.000000	336028.810031	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-6	18.400000	18.600000	0.200000	0.000000	80995.506156	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-7	18.600000	18.800000	0.200000	0.000000	80995.506156	44.444444
0	@27-B0@	Sign_17.330_tr_0	Sign_18.830_tr_0	17.330000	18.830000	@27-B0@-8	18.800000	18.830000	0.030000	0.000000	80995.506156	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-0	18.830000	19.000000	0.170000	0.000000	80995.506156	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-1	19.000000	19.200000	0.200000	0.000000	80995.506156	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-2	19.200000	19.400000	0.200000	0.000000	80995.506156	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-3	19.400000	19.600000	0.200000	0.000000	2861.484111	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-4	19.600000	19.800000	0.200000	0.000000	2861.484111	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-5	19.800000	20.000000	0.200000	0.000000	2861.484111	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-6	20.000000	20.150000	0.150000	0.000000	53039.911008	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-7	20.150000	20.200000	0.050000	0.000000	38046.724072	44.444444
0	@28-B0@	Sign_18.830_tr_0	Sign_20.330_tr_0	18.830000	20.330000	@28-B0@-8	20.200000	20.330000	0.130000	0.000000	38046.724072	44.444444
0	@29-B0@	Sign_20.330_tr_0	Sign_20.459_tr_0	20.330000	20.459000	@29-B0@-0	20.330000	20.400000	0.070000	0.000000	38046.724072	44.444444
0	@29-B0@	Sign_20.330_tr_0	Sign_20.459_tr_0	20.330000	20.459000	@29-B0@-1	20.400000	20.459000	0.059000	0.000000	47585.858926	44.444444
0	@30-B0@	Sign_20.459_tr_0	Sign_20.480_tr_0	20.459000	20.480000	@30-B0@-0	20.459000	20.470000	0.011000	0.000000	47585.858926	44.444444
0	@30-B0@	Sign_20.459_tr_0	Sign_20.480_tr_0	20.459000	20.480000	@30-B0@-1	20.470000	20.480000	0.010000	0.000000	86150.403585	44.444444
0	@31-B0@	Sign_20.480_tr_0	Sign_21.980_tr_0	20.480000	21.980000	@31-B0@-0	20.480000	20.600000	0.120000	0.000000	86150.403585	44.444444
0	@31-B0@	Sign_20.480_tr_0	Sign_21.980_tr_0	20.480000	21.980000	@31-B0@-1	20.600000	20.800000	0.200000	0.000000	16687.815934	44.444444
0	@31-B0@	Sign_20.480_tr_0	Sign_21.980_tr_0	20.480000	21.980000	@31-B0@-2	20.800000	21.000000	0.200000	0.000000	63569.054085	44.444444
0	@31-B0@	Sign_20.480_tr_0	Sign_21.980_tr_0	20.480000	21.980000	@31-B0@-3	21.000000	21.200000	0.200000	0.000000	72282.098227	44.444444
0	@31-B0@	Sign_20.480_tr_0	Sign_21.980_tr_0	20.480000	21.980000	@31-B0@-4	21.200000	21.400000	0.200000	0.000000	96579.056387	44.444444
