60	30.590000	64	30.600000
56	33.566000	69	33.576000
72	36.910000	73	36.920000
56	36.976000	74	36.986000
74	37.395000	76	37.405000
79	46.047000	80	46.057000
56	46.057000	81	46.067000
79	46.502000	82	46.512000
79	46.960000	83	46.970000
29	48.972000	84	48.982000
56	49.052000	85	49.062000
82	49.084000	86	49.094000
78	49.101000	87	49.111000
84	51.572000	88	51.582000
90	55.087000	91	55.097000
93	55.192000	94	55.202000
78	55.232000	96	55.242000
88	55.297000	97	55.307000
78	56.432000	99	56.442000
88	56.432000	100	56.442000
100	56.789000	105	56.799000
100	56.987000	106	56.997000
104	56.998000	107	57.008000
100	57.065000	110	57.075000
110	57.082000	112	57.092000
106	57.108000	114	57.118000
106	57.134000	115	57.144000
110	57.156000	116	57.166000
106	57.161000	117	57.171000
110	57.188000	118	57.198000
112	57.189000	119	57.199000
110	57.215000	120	57.225000
118	57.224000	121	57.234000
118	57.252000	123	57.262000
104	57.293000	124	57.303000
100	57.435000	126	57.445000
89	58.693000	135	58.703000
91	58.694000	136	58.704000
88	58.808000	142	58.818000
78	58.808000	144	58.818000
88	58.900000	147	58.910000
78	58.900000	148	58.910000
78	58.927000	149	58.937000
135	59.010000	155	59.020000
78	59.018000	157	59.028000
143	59.018000	158	59.028000
144	59.341000	168	59.351000
149	59.341000	169	59.351000
148	59.345000	170	59.355000
147	59.376000	174	59.386000
155	59.376000	175	59.386000
141	59.380000	176	59.390000
135	59.450000	180	59.460000
148	59.663000	183	59.673000
144	59.727000	187	59.737000
141	59.809000	191	59.819000
149	59.809000	192	59.819000
180	59.823000	193	59.833000
143	59.823000	194	59.833000
78	59.864000	201	59.874000
192	59.877000	202	59.887000
147	59.904000	206	59.914000
141	59.919000	207	59.929000
218	4.804000	217	4.814000
220	4.811000	219	4.821000
49	5.183000	221	5.193000
220	18.230000	223	18.240000
228	30.266000	227	30.276000
29	42.966000	234	42.976000
227	43.360000	235	43.370000
56	43.607000	236	43.617000
21	2.502000	239	2.512000
23	2.632000	240	2.642000
241	5.964000	244	5.974000
240	7.263000	248	7.273000
240	8.263000	249	8.273000
239	28.107000	253	28.117000
240	28.107000	254	28.117000
240	29.542000	255	29.552000
239	29.542000	256	29.552000
237	29.917000	257	29.927000
238	29.918000	258	29.928000
259	52.493000	260	52.503000
260	54.113000	262	54.123000
262	55.314000	263	55.324000
259	55.314000	264	55.324000
3	0.590000	2	0.600000
8	0.429000	5	0.439000
14	1.389000	11	1.399000
19	1.536000	17	1.546000
29	49.218000	82	49.228000
31	7.404000	27	7.414000
32	3.968000	29	3.978000
33	1.800000	32	1.810000
34	1.571000	27	1.581000
35	1.514000	29	1.524000
48	4.701000	29	4.711000
50	7.032000	29	7.042000
51	12.842000	29	12.852000
52	12.845000	27	12.855000
54	19.326000	29	19.336000
56	49.213000	87	49.223000
58	30.786000	56	30.796000
59	30.629000	58	30.639000
60	31.232000	56	31.242000
61	30.582000	59	30.592000
62	31.294000	29	31.304000
64	31.202000	29	31.212000
65	30.652000	64	30.662000
69	35.176000	56	35.186000
71	34.595000	56	34.605000
72	38.214000	29	38.224000
73	38.111000	72	38.121000
74	37.517000	29	37.527000
75	37.277000	72	37.287000
76	38.226000	56	38.236000
78	60.019000	193	60.029000
80	46.678000	29	46.688000
81	46.716000	56	46.726000
84	52.386000	78	52.396000
85	51.052000	78	51.062000
86	51.054000	84	51.064000
88	60.009000	194	60.019000
89	58.865000	88	58.875000
90	55.077000	89	55.087000
91	58.865000	78	58.875000
92	55.853000	89	55.863000
93	55.260000	91	55.270000
96	55.958000	91	55.968000
97	55.862000	88	55.872000
99	58.135000	91	58.145000
100	58.333000	88	58.343000
102	56.529000	78	56.539000
106	57.412000	100	57.422000
108	57.603000	104	57.613000
110	57.697000	104	57.707000
111	57.210000	104	57.220000
112	57.631000	104	57.641000
114	57.782000	104	57.792000
115	57.533000	100	57.543000
117	57.726000	104	57.736000
118	57.605000	110	57.615000
119	57.535000	104	57.545000
120	57.644000	110	57.654000
121	57.528000	118	57.538000
123	57.563000	118	57.573000
124	57.577000	104	57.587000
126	57.680000	117	57.690000
128	57.505000	115	57.515000
131	58.778000	91	58.788000
133	58.778000	89	58.788000
135	59.493000	88	59.503000
136	59.121000	78	59.131000
137	58.995000	136	59.005000
138	58.956000	137	58.966000
141	60.015000	155	60.025000
142	59.085000	141	59.095000
143	60.276000	202	60.286000
144	59.973000	88	59.983000
147	60.019000	166	60.029000
148	59.736000	141	59.746000
157	59.120000	88	59.130000
158	59.120000	135	59.130000
159	59.120000	155	59.130000
165	59.804000	164	59.814000
167	59.852000	147	59.862000
168	59.436000	147	59.446000
169	59.436000	155	59.446000
170	59.442000	141	59.452000
174	59.402000	144	59.412000
175	59.402000	149	59.412000
176	59.406000	148	59.416000
180	59.893000	88	59.903000
182	59.880000	164	59.890000
187	59.758000	149	59.768000
191	60.163000	183	60.173000
192	60.122000	183	60.132000
201	59.968000	194	59.978000
206	60.015000	143	60.025000
217	5.753000	31	5.763000
219	5.754000	50	5.764000
221	5.972000	220	5.982000
222	5.967000	218	5.977000
227	43.451000	226	43.461000
228	30.391000	226	30.401000
229	30.391000	227	30.401000
234	43.556000	226	43.566000
236	43.732000	235	43.742000
237	30.107000	240	30.117000
239	30.055000	238	30.065000
242	6.423000	241	6.433000
243	6.387000	242	6.397000
244	6.637000	241	6.647000
246	6.607000	241	6.617000
247	7.369000	240	7.379000
248	8.369000	240	8.379000
250	13.388000	239	13.398000
251	13.507000	240	13.517000
253	28.307000	240	28.317000
254	28.307000	239	28.317000
257	31.310000	255	31.320000
258	31.336000	256	31.346000
260	54.253000	259	54.263000
31	5.183000	222	5.231000
62	30.579	63	30.584
