No 	 BlockSection 	 TDS_ID 	 startX 	 endX 	 length 
1 	 @0-B134@ 	 134-1.000000-2.000000-134 	 17.745000 	 17.755000 	 0.010000
2 	 @0-B134@ 	 134-2.000000-1.310000-134 	 17.755000 	 17.760000 	 0.005000
1 	 @1-B134@ 	 134-1.310000-4.000000-134 	 17.760000 	 17.775000 	 0.015000
1 	 @0-B135@ 	 135-1.000000-2.000000-135 	 22.945000 	 22.955000 	 0.010000
2 	 @0-B135@ 	 135-2.000000-1.310000-135 	 22.955000 	 22.960000 	 0.005000
1 	 @1-B135@ 	 135-1.310000-4.000000-135 	 22.960000 	 22.975000 	 0.015000
1 	 @0-B136@ 	 136-1.000000-2.000000-136 	 23.285000 	 23.295000 	 0.010000
2 	 @0-B136@ 	 136-2.000000-1.310000-136 	 23.295000 	 23.300000 	 0.005000
1 	 @1-B136@ 	 136-1.310000-4.000000-136 	 23.300000 	 23.315000 	 0.015000
1 	 @0-B137@ 	 137-1.000000-2.000000-137 	 22.765000 	 22.775000 	 0.010000
2 	 @0-B137@ 	 137-2.000000-1.310000-137 	 22.775000 	 22.780000 	 0.005000
1 	 @1-B137@ 	 137-1.310000-4.000000-137 	 22.780000 	 22.795000 	 0.015000
1 	 @0-B138@ 	 138-1.000000-2.000000-138 	 23.300000 	 23.310000 	 0.010000
2 	 @0-B138@ 	 138-2.000000-1.310000-138 	 23.310000 	 23.315000 	 0.005000
1 	 @1-B138@ 	 138-1.310000-4.000000-138 	 23.315000 	 23.330000 	 0.015000
1 	 @0-B139@ 	 139-1.000000-2.000000-139 	 23.500000 	 23.510000 	 0.010000
2 	 @0-B139@ 	 139-2.000000-1.310000-139 	 23.510000 	 23.515000 	 0.005000
1 	 @1-B139@ 	 139-1.310000-4.000000-139 	 23.515000 	 23.530000 	 0.015000
1 	 @0-B140@ 	 140-1.000000-2.000000-140 	 22.720000 	 22.730000 	 0.010000
2 	 @0-B140@ 	 140-2.000000-1.310000-140 	 22.730000 	 22.735000 	 0.005000
1 	 @1-B140@ 	 140-1.310000-4.000000-140 	 22.735000 	 22.750000 	 0.015000
1 	 @0-B141@ 	 141-1.000000-2.000000-141 	 23.315000 	 23.325000 	 0.010000
2 	 @0-B141@ 	 141-2.000000-1.310000-141 	 23.325000 	 23.330000 	 0.005000
1 	 @1-B141@ 	 141-1.310000-4.000000-141 	 23.330000 	 23.345000 	 0.015000
1 	 @0-B142@ 	 142-1.000000-2.000000-142 	 23.525000 	 23.535000 	 0.010000
2 	 @0-B142@ 	 142-2.000000-1.310000-142 	 23.535000 	 23.540000 	 0.005000
1 	 @1-B142@ 	 142-1.310000-4.000000-142 	 23.540000 	 23.555000 	 0.015000
1 	 @0-B143@ 	 143-1.000000-2.000000-143 	 27.970000 	 27.980000 	 0.010000
2 	 @0-B143@ 	 143-2.000000-1.310000-143 	 27.980000 	 27.985000 	 0.005000
1 	 @1-B143@ 	 143-1.310000-4.000000-143 	 27.985000 	 28.000000 	 0.015000
1 	 @0-B144@ 	 144-1.000000-2.000000-144 	 35.176000 	 35.186000 	 0.010000
2 	 @0-B144@ 	 144-2.000000-1.310000-144 	 35.186000 	 35.191000 	 0.005000
1 	 @1-B144@ 	 144-1.310000-4.000000-144 	 35.191000 	 35.206000 	 0.015000
1 	 @0-B145@ 	 145-1.000000-2.000000-145 	 35.340000 	 35.350000 	 0.010000
2 	 @0-B145@ 	 145-2.000000-1.310000-145 	 35.350000 	 35.355000 	 0.005000
1 	 @1-B145@ 	 145-1.310000-4.000000-145 	 35.355000 	 35.370000 	 0.015000
1 	 @0-B146@ 	 146-1.000000-2.000000-146 	 35.740000 	 35.750000 	 0.010000
2 	 @0-B146@ 	 146-2.000000-1.310000-146 	 35.750000 	 35.755000 	 0.005000
1 	 @1-B146@ 	 146-1.310000-4.000000-146 	 35.755000 	 35.770000 	 0.015000
1 	 @0-B147@ 	 147-1.000000-2.000000-147 	 39.330000 	 39.340000 	 0.010000
2 	 @0-B147@ 	 147-2.000000-1.310000-147 	 39.340000 	 39.345000 	 0.005000
1 	 @1-B147@ 	 147-1.310000-4.000000-147 	 39.345000 	 39.360000 	 0.015000
1 	 @0-B148@ 	 148-1.000000-2.000000-148 	 39.455000 	 39.465000 	 0.010000
2 	 @0-B148@ 	 148-2.000000-1.310000-148 	 39.465000 	 39.470000 	 0.005000
1 	 @1-B148@ 	 148-1.310000-4.000000-148 	 39.470000 	 39.485000 	 0.015000
1 	 @0-B149@ 	 149-1.000000-2.000000-149 	 41.870000 	 41.880000 	 0.010000
2 	 @0-B149@ 	 149-2.000000-1.310000-149 	 41.880000 	 41.885000 	 0.005000
1 	 @1-B149@ 	 149-1.310000-4.000000-149 	 41.885000 	 41.900000 	 0.015000
1 	 @0-B150@ 	 150-1.000000-2.000000-150 	 40.472000 	 40.482000 	 0.010000
2 	 @0-B150@ 	 150-2.000000-1.310000-150 	 40.482000 	 40.487000 	 0.005000
1 	 @1-B150@ 	 150-1.310000-4.000000-150 	 40.487000 	 40.502000 	 0.015000
1 	 @0-B151@ 	 151-1.000000-2.000000-151 	 40.330000 	 40.340000 	 0.010000
2 	 @0-B151@ 	 151-2.000000-1.310000-151 	 40.340000 	 40.345000 	 0.005000
1 	 @1-B151@ 	 151-1.310000-4.000000-151 	 40.345000 	 40.360000 	 0.015000
1 	 @0-B152@ 	 152-1.000000-2.000000-152 	 41.125000 	 41.135000 	 0.010000
2 	 @0-B152@ 	 152-2.000000-1.310000-152 	 41.135000 	 41.140000 	 0.005000
1 	 @1-B152@ 	 152-1.310000-4.000000-152 	 41.140000 	 41.155000 	 0.015000
1 	 @0-B153@ 	 153-1.000000-2.000000-153 	 41.570000 	 41.580000 	 0.010000
2 	 @0-B153@ 	 153-2.000000-1.310000-153 	 41.580000 	 41.585000 	 0.005000
1 	 @1-B153@ 	 153-1.310000-4.000000-153 	 41.585000 	 41.600000 	 0.015000
1 	 @0-B154@ 	 154-1.000000-2.000000-154 	 41.540000 	 41.550000 	 0.010000
2 	 @0-B154@ 	 154-2.000000-1.310000-154 	 41.550000 	 41.555000 	 0.005000
1 	 @1-B154@ 	 154-1.310000-4.000000-154 	 41.555000 	 41.570000 	 0.015000
1 	 @0-B155@ 	 155-1.000000-2.000000-155 	 41.365000 	 41.375000 	 0.010000
2 	 @0-B155@ 	 155-2.000000-1.310000-155 	 41.375000 	 41.380000 	 0.005000
1 	 @1-B155@ 	 155-1.310000-4.000000-155 	 41.380000 	 41.395000 	 0.015000
1 	 @0-B156@ 	 156-1.000000-2.000000-156 	 37.755000 	 37.765000 	 0.010000
2 	 @0-B156@ 	 156-2.000000-1.310000-156 	 37.765000 	 37.770000 	 0.005000
1 	 @1-B156@ 	 156-1.310000-4.000000-156 	 37.770000 	 37.785000 	 0.015000
1 	 @0-B157@ 	 157-1.000000-2.000000-157 	 38.125000 	 38.135000 	 0.010000
2 	 @0-B157@ 	 157-2.000000-1.310000-157 	 38.135000 	 38.140000 	 0.005000
1 	 @1-B157@ 	 157-1.310000-4.000000-157 	 38.140000 	 38.155000 	 0.015000
1 	 @0-B158@ 	 158-1.000000-2.000000-158 	 41.980000 	 41.990000 	 0.010000
2 	 @0-B158@ 	 158-2.000000-1.310000-158 	 41.990000 	 41.995000 	 0.005000
1 	 @1-B158@ 	 158-1.310000-4.000000-158 	 41.995000 	 42.010000 	 0.015000
1 	 @0-B159@ 	 159-1.000000-2.000000-159 	 42.035000 	 42.045000 	 0.010000
2 	 @0-B159@ 	 159-2.000000-1.310000-159 	 42.045000 	 42.050000 	 0.005000
1 	 @1-B159@ 	 159-1.310000-4.000000-159 	 42.050000 	 42.065000 	 0.015000
1 	 @0-B160@ 	 160-1.000000-2.000000-160 	 41.465000 	 41.475000 	 0.010000
2 	 @0-B160@ 	 160-2.000000-1.310000-160 	 41.475000 	 41.480000 	 0.005000
1 	 @1-B160@ 	 160-1.310000-4.000000-160 	 41.480000 	 41.495000 	 0.015000
1 	 @0-B161@ 	 161-1.000000-2.000000-161 	 49.120000 	 49.130000 	 0.010000
2 	 @0-B161@ 	 161-2.000000-1.310000-161 	 49.130000 	 49.135000 	 0.005000
1 	 @1-B161@ 	 161-1.310000-4.000000-161 	 49.135000 	 49.150000 	 0.015000
1 	 @0-B162@ 	 162-1.000000-2.000000-162 	 55.820000 	 55.830000 	 0.010000
2 	 @0-B162@ 	 162-2.000000-1.310000-162 	 55.830000 	 55.835000 	 0.005000
1 	 @1-B162@ 	 162-1.310000-4.000000-162 	 55.835000 	 55.850000 	 0.015000
1 	 @0-B163@ 	 163-1.000000-2.000000-163 	 49.385000 	 49.395000 	 0.010000
2 	 @0-B163@ 	 163-2.000000-1.310000-163 	 49.395000 	 49.400000 	 0.005000
1 	 @1-B163@ 	 163-1.310000-4.000000-163 	 49.400000 	 49.415000 	 0.015000
1 	 @0-B164@ 	 164-1.000000-2.000000-164 	 49.690000 	 49.700000 	 0.010000
2 	 @0-B164@ 	 164-2.000000-1.310000-164 	 49.700000 	 49.705000 	 0.005000
1 	 @1-B164@ 	 164-1.310000-4.000000-164 	 49.705000 	 49.720000 	 0.015000
1 	 @0-B165@ 	 165-1.000000-2.000000-165 	 49.901000 	 49.911000 	 0.010000
2 	 @0-B165@ 	 165-2.000000-1.310000-165 	 49.911000 	 49.916000 	 0.005000
1 	 @1-B165@ 	 165-1.310000-4.000000-165 	 49.916000 	 49.931000 	 0.015000
1 	 @0-B166@ 	 166-1.000000-2.000000-166 	 49.157000 	 49.167000 	 0.010000
2 	 @0-B166@ 	 166-2.000000-1.310000-166 	 49.167000 	 49.172000 	 0.005000
1 	 @1-B166@ 	 166-1.310000-4.000000-166 	 49.172000 	 49.187000 	 0.015000
1 	 @0-B167@ 	 167-1.000000-2.000000-167 	 49.775000 	 49.785000 	 0.010000
2 	 @0-B167@ 	 167-2.000000-1.310000-167 	 49.785000 	 49.790000 	 0.005000
1 	 @1-B167@ 	 167-1.310000-4.000000-167 	 49.790000 	 49.805000 	 0.015000
1 	 @2-B0@-0.609000/@0-B34@-0.639000 	 0-10.000000-11.000000-0 	 0.600000 	 0.609000 	 0.009000
2 	 @2-B0@-0.609000/@0-B34@-0.639000 	 0-11.000000-2.000000-34 	 0.609000 	 0.639000 	 0.030000
3 	 @2-B0@-0.609000/@0-B34@-0.639000 	 34-2.000000-1.310000-34 	 0.639000 	 0.644000 	 0.005000
1 	 @25-B0@-7.547000/@0-B35@-7.567000 	 0-20.820000-82.000000-0 	 7.510000 	 7.547000 	 0.037000
2 	 @25-B0@-7.547000/@0-B35@-7.567000 	 0-82.000000-82.000556-0 	 7.547000 	 7.557000 	 0.010000
3 	 @25-B0@-7.547000/@0-B35@-7.567000 	 0-82.000556-2.000000-35 	 7.557000 	 7.567000 	 0.010000
4 	 @25-B0@-7.547000/@0-B35@-7.567000 	 35-2.000000-2.000556-35 	 7.567000 	 7.569500 	 0.002500
5 	 @25-B0@-7.547000/@0-B35@-7.567000 	 35-2.000556-1.310000-35 	 7.569500 	 7.572000 	 0.002500
1 	 @53-B0@-15.900000/@0-B38@-15.920000 	 0-29.500000-172.000000-0 	 15.885000 	 15.900000 	 0.015000
2 	 @53-B0@-15.900000/@0-B38@-15.920000 	 0-172.000000-2.000000-38 	 15.900000 	 15.920000 	 0.020000
3 	 @53-B0@-15.900000/@0-B38@-15.920000 	 38-2.000000-1.310000-38 	 15.920000 	 15.925000 	 0.005000
1 	 @76-B0@-22.889000/@0-B39@-22.915000 	 0-36.630000-243.000556-0 	 22.736000 	 22.812500 	 0.076500
2 	 @76-B0@-22.889000/@0-B39@-22.915000 	 0-243.000556-244.000000-0 	 22.812500 	 22.889000 	 0.076500
3 	 @76-B0@-22.889000/@0-B39@-22.915000 	 0-244.000000-244.000556-0 	 22.889000 	 22.902000 	 0.013000
4 	 @76-B0@-22.889000/@0-B39@-22.915000 	 0-244.000556-2.000000-39 	 22.902000 	 22.915000 	 0.013000
5 	 @76-B0@-22.889000/@0-B39@-22.915000 	 39-2.000000-2.000556-39 	 22.915000 	 22.917500 	 0.002500
6 	 @76-B0@-22.889000/@0-B39@-22.915000 	 39-2.000556-1.310000-39 	 22.917500 	 22.920000 	 0.002500
1 	 @81-B0@-24.078000/@0-B41@-24.145000 	 0-38.180000-258.000556-0 	 23.986000 	 24.032000 	 0.046000
2 	 @81-B0@-24.078000/@0-B41@-24.145000 	 0-258.000556-259.000000-0 	 24.032000 	 24.078000 	 0.046000
3 	 @81-B0@-24.078000/@0-B41@-24.145000 	 0-259.000000-259.000556-0 	 24.078000 	 24.111500 	 0.033500
4 	 @81-B0@-24.078000/@0-B41@-24.145000 	 0-259.000556-2.000000-41 	 24.111500 	 24.145000 	 0.033500
5 	 @81-B0@-24.078000/@0-B41@-24.145000 	 41-2.000000-2.000556-41 	 24.145000 	 24.147499 	 0.002499
6 	 @81-B0@-24.078000/@0-B41@-24.145000 	 41-2.000556-1.310000-41 	 24.147499 	 24.150000 	 0.002501
1 	 @99-B0@-29.310000/@0-B64@-29.335000 	 0-43.760000-316.000000-0 	 29.296000 	 29.310000 	 0.014000
2 	 @99-B0@-29.310000/@0-B64@-29.335000 	 0-316.000000-2.000000-64 	 29.310000 	 29.335000 	 0.025000
3 	 @99-B0@-29.310000/@0-B64@-29.335000 	 64-2.000000-1.310000-64 	 29.335000 	 29.340000 	 0.005000
1 	 @117-B0@-34.678000/@0-B44@-34.705000 	 0-355.170000-377.000000-0 	 34.657000 	 34.678000 	 0.021000
2 	 @117-B0@-34.678000/@0-B44@-34.705000 	 0-377.000000-2.000000-44 	 34.678000 	 34.705000 	 0.027000
3 	 @117-B0@-34.678000/@0-B44@-34.705000 	 44-2.000000-2.000556-44 	 34.705000 	 34.707500 	 0.002500
4 	 @117-B0@-34.678000/@0-B44@-34.705000 	 44-2.000556-1.310000-44 	 34.707500 	 34.710000 	 0.002500
1 	 @126-B0@-37.297000/@0-B45@-37.365000 	 0-357.960000-407.000556-0 	 37.295000 	 37.330002 	 0.035002
2 	 @126-B0@-37.297000/@0-B45@-37.365000 	 0-407.000556-2.000000-45 	 37.330002 	 37.365000 	 0.034998
3 	 @126-B0@-37.297000/@0-B45@-37.365000 	 45-2.000000-2.000556-45 	 37.365000 	 37.367500 	 0.002500
4 	 @126-B0@-37.297000/@0-B45@-37.365000 	 45-2.000556-1.310000-45 	 37.367500 	 37.370000 	 0.002500
1 	 @129-B0@-38.229000/@0-B47@-38.260000 	 0-358.890000-422.000000-0 	 38.198000 	 38.229000 	 0.031000
2 	 @129-B0@-38.229000/@0-B47@-38.260000 	 0-422.000000-422.000556-0 	 38.229000 	 38.244499 	 0.015499
3 	 @129-B0@-38.229000/@0-B47@-38.260000 	 0-422.000556-2.000000-47 	 38.244499 	 38.260000 	 0.015501
4 	 @129-B0@-38.229000/@0-B47@-38.260000 	 47-2.000000-2.000556-47 	 38.260000 	 38.262501 	 0.002501
5 	 @129-B0@-38.229000/@0-B47@-38.260000 	 47-2.000556-1.310000-47 	 38.262501 	 38.265000 	 0.002499
1 	 @133-B0@-39.480000/@0-B61@-39.490000 	 0-428.620000-428.620556-0 	 39.402000 	 39.441002 	 0.039002
2 	 @133-B0@-39.480000/@0-B61@-39.490000 	 0-428.620556-435.000000-0 	 39.441002 	 39.480000 	 0.038998
3 	 @133-B0@-39.480000/@0-B61@-39.490000 	 0-435.000000-435.000556-0 	 39.480000 	 39.485001 	 0.005001
4 	 @133-B0@-39.480000/@0-B61@-39.490000 	 0-435.000556-2.000000-61 	 39.485001 	 39.490000 	 0.004999
5 	 @133-B0@-39.480000/@0-B61@-39.490000 	 61-2.000000-2.000556-61 	 39.490000 	 39.492500 	 0.002500
6 	 @133-B0@-39.480000/@0-B61@-39.490000 	 61-2.000556-1.310000-61 	 39.492500 	 39.495000 	 0.002500
1 	 @140-B0@-41.326000/@0-B155@-41.375000 	 0-430.790000-455.000000-0 	 41.319000 	 41.326000 	 0.007000
2 	 @140-B0@-41.326000/@0-B155@-41.375000 	 0-455.000000-455.000556-0 	 41.326000 	 41.350498 	 0.024498
3 	 @140-B0@-41.326000/@0-B155@-41.375000 	 0-455.000556-2.000000-155 	 41.350498 	 41.375000 	 0.024502
4 	 @140-B0@-41.326000/@0-B155@-41.375000 	 155-2.000000-2.000556-155 	 41.375000 	 41.377499 	 0.002499
5 	 @140-B0@-41.326000/@0-B155@-41.375000 	 155-2.000556-1.310000-155 	 41.377499 	 41.380000 	 0.002501
1 	 @140-B0@-41.478000/@0-B154@-41.550000 	 0-430.790000-455.000000-0 	 41.319000 	 41.326000 	 0.007000
2 	 @140-B0@-41.478000/@0-B154@-41.550000 	 0-455.000000-456.000556-0 	 41.326000 	 41.402000 	 0.076000
3 	 @140-B0@-41.478000/@0-B154@-41.550000 	 0-456.000556-457.000000-0 	 41.402000 	 41.478000 	 0.076000
4 	 @140-B0@-41.478000/@0-B154@-41.550000 	 0-457.000000-457.000556-0 	 41.478000 	 41.514000 	 0.036000
5 	 @140-B0@-41.478000/@0-B154@-41.550000 	 0-457.000556-2.000000-154 	 41.514000 	 41.550000 	 0.036000
6 	 @140-B0@-41.478000/@0-B154@-41.550000 	 154-2.000000-2.000556-154 	 41.550000 	 41.552502 	 0.002502
7 	 @140-B0@-41.478000/@0-B154@-41.550000 	 154-2.000556-1.310000-154 	 41.552502 	 41.555000 	 0.002498
1 	 @150-B0@-44.285000/@0-B71@-44.310000 	 0-433.890000-433.890556-0 	 44.209000 	 44.247002 	 0.038002
2 	 @150-B0@-44.285000/@0-B71@-44.310000 	 0-433.890556-492.000000-0 	 44.247002 	 44.285000 	 0.037998
3 	 @150-B0@-44.285000/@0-B71@-44.310000 	 0-492.000000-492.000556-0 	 44.285000 	 44.297501 	 0.012501
4 	 @150-B0@-44.285000/@0-B71@-44.310000 	 0-492.000556-2.000000-71 	 44.297501 	 44.310000 	 0.012499
5 	 @150-B0@-44.285000/@0-B71@-44.310000 	 71-2.000000-2.000556-71 	 44.310000 	 44.312500 	 0.002500
6 	 @150-B0@-44.285000/@0-B71@-44.310000 	 71-2.000556-1.310000-71 	 44.312500 	 44.315000 	 0.002500
1 	 @152-B0@-44.975000/@0-B49@-44.995000 	 0-434.510000-502.000000-0 	 44.931000 	 44.975000 	 0.044000
2 	 @152-B0@-44.975000/@0-B49@-44.995000 	 0-502.000000-502.000556-0 	 44.975000 	 44.985001 	 0.010001
3 	 @152-B0@-44.975000/@0-B49@-44.995000 	 0-502.000556-2.000000-49 	 44.985001 	 44.995000 	 0.009999
4 	 @152-B0@-44.975000/@0-B49@-44.995000 	 49-2.000000-2.000556-49 	 44.995000 	 44.997501 	 0.002501
5 	 @152-B0@-44.975000/@0-B49@-44.995000 	 49-2.000556-1.310000-49 	 44.997501 	 45.000000 	 0.002499
1 	 @160-B0@-47.270000/@0-B106@-47.285000 	 0-436.990000-436.990556-0 	 47.119000 	 47.194500 	 0.075500
2 	 @160-B0@-47.270000/@0-B106@-47.285000 	 0-436.990556-528.000000-0 	 47.194500 	 47.270000 	 0.075500
3 	 @160-B0@-47.270000/@0-B106@-47.285000 	 0-528.000000-528.000556-0 	 47.270000 	 47.277500 	 0.007500
4 	 @160-B0@-47.270000/@0-B106@-47.285000 	 0-528.000556-2.000000-106 	 47.277500 	 47.285000 	 0.007500
5 	 @160-B0@-47.270000/@0-B106@-47.285000 	 106-2.000000-2.000556-106 	 47.285000 	 47.287498 	 0.002498
6 	 @160-B0@-47.270000/@0-B106@-47.285000 	 106-2.000556-1.310000-106 	 47.287498 	 47.290000 	 0.002502
1 	 @164-B0@-48.300000/@0-B50@-48.385000 	 0-438.230000-438.230556-0 	 48.223000 	 48.261501 	 0.038501
2 	 @164-B0@-48.300000/@0-B50@-48.385000 	 0-438.230556-539.000000-0 	 48.261501 	 48.300000 	 0.038499
3 	 @164-B0@-48.300000/@0-B50@-48.385000 	 0-539.000000-539.000556-0 	 48.300000 	 48.342499 	 0.042499
4 	 @164-B0@-48.300000/@0-B50@-48.385000 	 0-539.000556-2.000000-50 	 48.342499 	 48.385000 	 0.042501
5 	 @164-B0@-48.300000/@0-B50@-48.385000 	 50-2.000000-2.000556-50 	 48.385000 	 48.387501 	 0.002501
6 	 @164-B0@-48.300000/@0-B50@-48.385000 	 50-2.000556-1.310000-50 	 48.387501 	 48.390000 	 0.002499
1 	 @176-B0@-51.900000/@0-B51@-51.985000 	 0-441.950000-441.950556-0 	 51.835000 	 51.867500 	 0.032500
2 	 @176-B0@-51.900000/@0-B51@-51.985000 	 0-441.950556-579.000000-0 	 51.867500 	 51.900000 	 0.032500
3 	 @176-B0@-51.900000/@0-B51@-51.985000 	 0-579.000000-579.000556-0 	 51.900000 	 51.942501 	 0.042501
4 	 @176-B0@-51.900000/@0-B51@-51.985000 	 0-579.000556-2.000000-51 	 51.942501 	 51.985000 	 0.042499
5 	 @176-B0@-51.900000/@0-B51@-51.985000 	 51-2.000000-2.000556-51 	 51.985000 	 51.987499 	 0.002499
6 	 @176-B0@-51.900000/@0-B51@-51.985000 	 51-2.000556-1.310000-51 	 51.987499 	 51.990000 	 0.002501
1 	 @189-B0@-55.700000/@0-B52@-55.735000 	 0-445.980000-445.980556-0 	 55.628000 	 55.664001 	 0.036001
2 	 @189-B0@-55.700000/@0-B52@-55.735000 	 0-445.980556-622.000000-0 	 55.664001 	 55.700000 	 0.035999
3 	 @189-B0@-55.700000/@0-B52@-55.735000 	 0-622.000000-622.000556-0 	 55.700000 	 55.717499 	 0.017499
4 	 @189-B0@-55.700000/@0-B52@-55.735000 	 0-622.000556-2.000000-52 	 55.717499 	 55.735000 	 0.017501
5 	 @189-B0@-55.700000/@0-B52@-55.735000 	 52-2.000000-2.000556-52 	 55.735000 	 55.737499 	 0.002499
6 	 @189-B0@-55.700000/@0-B52@-55.735000 	 52-2.000556-1.310000-52 	 55.737499 	 55.740000 	 0.002501
1 	 @208-B0@-61.600000/@0-B53@-61.695000 	 0-451.870000-684.000556-0 	 61.467000 	 61.533501 	 0.066501
2 	 @208-B0@-61.600000/@0-B53@-61.695000 	 0-684.000556-685.000000-0 	 61.533501 	 61.600000 	 0.066499
3 	 @208-B0@-61.600000/@0-B53@-61.695000 	 0-685.000000-685.000556-0 	 61.600000 	 61.647499 	 0.047499
4 	 @208-B0@-61.600000/@0-B53@-61.695000 	 0-685.000556-2.000000-53 	 61.647499 	 61.695000 	 0.047501
5 	 @208-B0@-61.600000/@0-B53@-61.695000 	 53-2.000000-2.000556-53 	 61.695000 	 61.697498 	 0.002498
6 	 @208-B0@-61.600000/@0-B53@-61.695000 	 53-2.000556-1.310000-53 	 61.697498 	 61.700000 	 0.002502
1 	 @210-B0@-62.160000/@0-B54@-62.195000 	 0-452.490000-693.000556-0 	 62.069000 	 62.114498 	 0.045498
2 	 @210-B0@-62.160000/@0-B54@-62.195000 	 0-693.000556-694.000000-0 	 62.114498 	 62.160000 	 0.045502
3 	 @210-B0@-62.160000/@0-B54@-62.195000 	 0-694.000000-694.000556-0 	 62.160000 	 62.177502 	 0.017502
4 	 @210-B0@-62.160000/@0-B54@-62.195000 	 0-694.000556-2.000000-54 	 62.177502 	 62.195000 	 0.017498
5 	 @210-B0@-62.160000/@0-B54@-62.195000 	 54-2.000000-2.000556-54 	 62.195000 	 62.197498 	 0.002498
6 	 @210-B0@-62.160000/@0-B54@-62.195000 	 54-2.000556-1.310000-54 	 62.197498 	 62.200000 	 0.002502
1 	 @233-B0@-68.847000/@0-B56@-68.870000 	 0-459.620000-764.000000-0 	 68.812000 	 68.847000 	 0.035000
2 	 @233-B0@-68.847000/@0-B56@-68.870000 	 0-764.000000-764.000556-0 	 68.847000 	 68.858498 	 0.011498
3 	 @233-B0@-68.847000/@0-B56@-68.870000 	 0-764.000556-2.000000-56 	 68.858498 	 68.870000 	 0.011502
4 	 @233-B0@-68.847000/@0-B56@-68.870000 	 56-2.000000-2.000556-56 	 68.870000 	 68.872498 	 0.002498
5 	 @233-B0@-68.847000/@0-B56@-68.870000 	 56-2.000556-1.310000-56 	 68.872498 	 68.875000 	 0.002502
1 	 @1-B1@-0.372000/@0-B32@-0.382000 	 1-1.310000-1.310556-1 	 0.300000 	 0.336000 	 0.036000
2 	 @1-B1@-0.372000/@0-B32@-0.382000 	 1-1.310556-5.000000-1 	 0.336000 	 0.372000 	 0.036000
3 	 @1-B1@-0.372000/@0-B32@-0.382000 	 1-5.000000-5.000556-1 	 0.372000 	 0.377000 	 0.005000
4 	 @1-B1@-0.372000/@0-B32@-0.382000 	 1-5.000556-2.000000-32 	 0.377000 	 0.382000 	 0.005000
5 	 @1-B1@-0.372000/@0-B32@-0.382000 	 32-2.000000-2.000556-32 	 0.382000 	 0.384500 	 0.002500
6 	 @1-B1@-0.372000/@0-B32@-0.382000 	 32-2.000556-1.310000-32 	 0.384500 	 0.387000 	 0.002500
1 	 @1-B1@-0.433000/@0-B33@-0.443000 	 1-1.310000-1.310556-1 	 0.300000 	 0.336000 	 0.036000
2 	 @1-B1@-0.433000/@0-B33@-0.443000 	 1-1.310556-5.000000-1 	 0.336000 	 0.372000 	 0.036000
3 	 @1-B1@-0.433000/@0-B33@-0.443000 	 1-5.000000-5.000556-1 	 0.372000 	 0.402500 	 0.030500
4 	 @1-B1@-0.433000/@0-B33@-0.443000 	 1-5.000556-6.000000-1 	 0.402500 	 0.433000 	 0.030500
5 	 @1-B1@-0.433000/@0-B33@-0.443000 	 1-6.000000-6.000556-1 	 0.433000 	 0.438000 	 0.005000
6 	 @1-B1@-0.433000/@0-B33@-0.443000 	 1-6.000556-2.000000-33 	 0.438000 	 0.443000 	 0.005000
7 	 @1-B1@-0.433000/@0-B33@-0.443000 	 33-2.000000-2.000556-33 	 0.443000 	 0.445500 	 0.002500
8 	 @1-B1@-0.433000/@0-B33@-0.443000 	 33-2.000556-1.310000-33 	 0.445500 	 0.448000 	 0.002500
1 	 @27-B1@-8.276000/@0-B36@-8.296000 	 1-9.370000-88.000556-1 	 8.112000 	 8.194000 	 0.082000
2 	 @27-B1@-8.276000/@0-B36@-8.296000 	 1-88.000556-90.000000-1 	 8.194000 	 8.276000 	 0.082000
3 	 @27-B1@-8.276000/@0-B36@-8.296000 	 1-90.000000-90.000556-1 	 8.276000 	 8.286000 	 0.010000
4 	 @27-B1@-8.276000/@0-B36@-8.296000 	 1-90.000556-2.000000-36 	 8.286000 	 8.296000 	 0.010000
5 	 @27-B1@-8.276000/@0-B36@-8.296000 	 36-2.000000-2.000556-36 	 8.296000 	 8.298500 	 0.002500
6 	 @27-B1@-8.276000/@0-B36@-8.296000 	 36-2.000556-1.310000-36 	 8.298500 	 8.301000 	 0.002500
1 	 @50-B1@-15.115000/@0-B37@-15.135000 	 1-16.500000-160.000556-1 	 15.035000 	 15.075000 	 0.040000
2 	 @50-B1@-15.115000/@0-B37@-15.135000 	 1-160.000556-161.000000-1 	 15.075000 	 15.115000 	 0.040000
3 	 @50-B1@-15.115000/@0-B37@-15.135000 	 1-161.000000-161.000556-1 	 15.115000 	 15.125000 	 0.010000
4 	 @50-B1@-15.115000/@0-B37@-15.135000 	 1-161.000556-2.000000-37 	 15.125000 	 15.135000 	 0.010000
5 	 @50-B1@-15.115000/@0-B37@-15.135000 	 37-2.000000-2.000556-37 	 15.135000 	 15.137500 	 0.002500
6 	 @50-B1@-15.115000/@0-B37@-15.135000 	 37-2.000556-1.310000-37 	 15.137500 	 15.140000 	 0.002500
1 	 @77-B1@-23.022000/@0-B40@-23.045000 	 1-24.870000-246.000000-1 	 22.988000 	 23.022000 	 0.034000
2 	 @77-B1@-23.022000/@0-B40@-23.045000 	 1-246.000000-246.000556-1 	 23.022000 	 23.033501 	 0.011501
