BlockID StartX[Km] EndX[Km]
@16-blockSets149@-59.809000/@0-blockSets192@-59.819000 59.787 59.8265
@17-blockSets149@-59.834000/@0-blockSets196@-59.839000 59.8215 59.844
@1-blockSets150@-58.938000/@2-blockSets147@-58.943000 58.933 58.958
@1-blockSets150@-58.938000/@4-blockSets144@-58.943000 58.933 58.954
@1-blockSets151@-58.944000/@2-blockSets148@-58.949000 58.939 58.957
@1-blockSets151@-58.944000/@28-blockSets88@-58.949000 58.939 58.963
@1-blockSets152@-58.980000/@6-blockSets144@-58.985000 58.975 58.993
@1-blockSets152@-58.980000/@4-blockSets148@-58.985000 58.975 58.99
@1-blockSets153@-58.981000/@5-blockSets135@-58.986000 58.976 58.998
@1-blockSets153@-58.981000/@45-blockSets78@-58.986000 58.976 59.002
@1-blockSets154@-59.010000/@6-blockSets147@-59.015000 59.005 59.033
@1-blockSets154@-59.010000/@6-blockSets148@-59.015000 59.005 59.069
@1-blockSets155@-59.079000/@0-blockSets160@-59.084000 59.0495 59.089
@4-blockSets155@-59.229000/@0-blockSets167@-59.269000 59.182 59.3175
@5-blockSets155@-59.376000/@0-blockSets175@-59.386000 59.305 59.394
@6-blockSets155@-59.402000/@0-blockSets178@-59.407000 59.389 59.412
@9-blockSets155@-59.853000/@0-blockSets198@-59.858000 59.6495 59.863
@11-blockSets155@-59.934000/@0-blockSets212@-59.939000 59.9035 59.944
@13-blockSets155@-59.975000/@0-blockSets215@-59.980000 59.9645 59.985
@1-blockSets156@-59.021000/@2-blockSets149@-59.026000 59.016 59.0525
@1-blockSets156@-59.021000/@31-blockSets88@-59.026000 59.016 59.0525
@1-blockSets157@-59.079000/@0-blockSets162@-59.084000 59.0535 59.089
@3-blockSets157@-59.120000/@34-blockSets88@-59.130000 59.1095 59.1805
@1-blockSets158@-59.079000/@0-blockSets162@-59.084000 59.0535 59.089
@3-blockSets158@-59.120000/@9-blockSets135@-59.130000 59.1095 59.173
@1-blockSets159@-59.090000/@5-blockSets149@-59.130000 59.0725 59.182
@2-blockSets159@-59.120000/@3-blockSets155@-59.130000 59.105 59.182
@1-blockSets160@-59.094000/@4-blockSets149@-59.099000 59.089 59.1145
@1-blockSets160@-59.094000/@2-blockSets155@-59.099000 59.089 59.1145
@1-blockSets161@-59.094000/@8-blockSets135@-59.099000 59.089 59.123
@1-blockSets161@-59.094000/@33-blockSets88@-59.099000 59.089 59.1145
@1-blockSets162@-59.094000/@2-blockSets158@-59.099000 59.089 59.1095
@1-blockSets162@-59.094000/@2-blockSets157@-59.099000 59.089 59.1095
@1-blockSets163@-59.095000/@4-blockSets143@-59.100000 59.09 59.1155
@1-blockSets163@-59.095000/@48-blockSets78@-59.100000 59.09 59.1155
@1-blockSets164@-59.366000/@0-blockSets171@-59.371000 59.2905 59.376
@3-blockSets164@-59.402000/@0-blockSets177@-59.407000 59.394 59.412
@5-blockSets164@-59.652000/@15-blockSets147@-59.689000 59.635 59.703
@6-blockSets164@-59.652000/@15-blockSets147@-59.689000 59.652 59.703
@7-blockSets164@-59.683000/@0-blockSets184@-59.688000 59.6675 59.693
@9-blockSets164@-59.767000/@0-blockSets189@-59.772000 59.735 59.777
@12-blockSets164@-59.840000/@0-blockSets197@-59.845000 59.827 59.85
@1-blockSets165@-59.370000/@0-blockSets173@-59.375000 59.297 59.38
@3-blockSets165@-59.406000/@0-blockSets179@-59.411000 59.398 59.416
@5-blockSets165@-59.690000/@0-blockSets185@-59.695000 59.644 59.7
@7-blockSets165@-59.804000/@11-blockSets164@-59.814000 59.757 59.827
@1-blockSets166@-59.450000/@1-blockSets180@-59.478000 59.3585 59.6505
@2-blockSets166@-59.468000/@0-blockSets181@-59.473000 59.459 59.478
@5-blockSets166@-59.854000/@0-blockSets200@-59.859000 59.687 59.864
@7-blockSets166@-59.893000/@0-blockSets205@-59.898000 59.8835 59.903
@9-blockSets166@-59.933000/@0-blockSets209@-59.938000 59.923 59.943
@11-blockSets166@-59.975000/@0-blockSets213@-59.980000 59.964 59.985
@1-blockSets167@-59.366000/@0-blockSets172@-59.371000 59.3175 59.376
@3-blockSets167@-59.402000/@0-blockSets178@-59.407000 59.394 59.412
@5-blockSets167@-59.591000/@11-blockSets149@-59.628000 59.5065 59.628
@5-blockSets167@-59.591000/@12-blockSets149@-59.628000 59.5065 59.6725
@7-blockSets167@-59.794000/@0-blockSets190@-59.799000 59.689 59.804
@9-blockSets167@-59.852000/@21-blockSets147@-59.862000 59.833 59.883
@1-blockSets168@-59.436000/@13-blockSets147@-59.446000 59.3935 59.5305
@1-blockSets169@-59.436000/@8-blockSets155@-59.446000 59.3935 59.6495
@1-blockSets170@-59.442000/@7-blockSets141@-59.452000 59.3985 59.651
@1-blockSets171@-59.381000/@13-blockSets144@-59.386000 59.376 59.399
@1-blockSets171@-59.381000/@2-blockSets164@-59.386000 59.376 59.394
@1-blockSets172@-59.381000/@9-blockSets149@-59.386000 59.376 59.411
@1-blockSets172@-59.381000/@2-blockSets167@-59.386000 59.376 59.394
@1-blockSets173@-59.385000/@12-blockSets148@-59.390000 59.38 59.403
@1-blockSets173@-59.385000/@2-blockSets165@-59.390000 59.38 59.398
@1-blockSets174@-59.402000/@14-blockSets144@-59.412000 59.394 59.668
@1-blockSets175@-59.402000/@10-blockSets149@-59.412000 59.394 59.52
@1-blockSets176@-59.406000/@13-blockSets148@-59.416000 59.398 59.5395
@1-blockSets177@-59.417000/@12-blockSets147@-59.422000 59.412 59.434
@1-blockSets177@-59.417000/@4-blockSets164@-59.422000 59.412 59.635
@1-blockSets178@-59.417000/@7-blockSets155@-59.422000 59.412 59.44
@1-blockSets178@-59.417000/@4-blockSets167@-59.422000 59.412 59.5065
@1-blockSets179@-59.421000/@6-blockSets141@-59.426000 59.416 59.439
@1-blockSets179@-59.421000/@4-blockSets165@-59.426000 59.416 59.644
@2-blockSets180@-59.823000/@0-blockSets193@-59.833000 59.6505 59.863
@3-blockSets180@-59.854000/@0-blockSets200@-59.859000 59.8385 59.864
@5-blockSets180@-59.893000/@40-blockSets88@-59.903000 59.88 59.918
@1-blockSets181@-59.483000/@3-blockSets166@-59.488000 59.478 59.4955
@1-blockSets181@-59.483000/@13-blockSets135@-59.488000 59.478 59.4905
@0-blockSets182@-59.850000/@3-blockSets183@-59.890000 59.576 59.9045
@1-blockSets182@-59.880000/@14-blockSets164@-59.890000 59.865 59.9575
@1-blockSets183@-59.840000/@0-blockSets197@-59.845000 59.7565 59.85
@4-blockSets183@-59.919000/@0-blockSets208@-59.924000 59.9045 59.929
@1-blockSets184@-59.698000/@16-blockSets144@-59.703000 59.693 59.715
@1-blockSets184@-59.698000/@8-blockSets164@-59.703000 59.693 59.735
@1-blockSets185@-59.705000/@16-blockSets148@-59.710000 59.7 59.723
@1-blockSets185@-59.705000/@6-blockSets165@-59.710000 59.7 59.757
@1-blockSets186@-59.732000/@17-blockSets147@-59.737000 59.727 59.7475
@1-blockSets186@-59.732000/@14-blockSets149@-59.737000 59.727 59.7525
@1-blockSets187@-59.758000/@15-blockSets149@-59.768000 59.7475 59.787
@1-blockSets188@-59.773000/@19-blockSets144@-59.778000 59.768 59.786
@1-blockSets188@-59.773000/@19-blockSets147@-59.778000 59.768 59.799
@1-blockSets189@-59.782000/@10-blockSets141@-59.787000 59.777 59.798
@1-blockSets189@-59.782000/@10-blockSets164@-59.787000 59.777 59.8005
@1-blockSets190@-59.809000/@8-blockSets167@-59.814000 59.804 59.833
@1-blockSets190@-59.809000/@21-blockSets144@-59.814000 59.804 59.8335
@1-blockSets191@-59.834000/@0-blockSets195@-59.839000 59.8265 59.844
@3-blockSets191@-60.163000/@7-blockSets183@-60.173000 60.0085 60.211
@1-blockSets192@-59.834000/@0-blockSets195@-59.839000 59.8265 59.844
@3-blockSets192@-59.877000/@0-blockSets202@-59.887000 59.8655 59.903
@4-blockSets192@-60.122000/@6-blockSets183@-60.132000 59.9995 60.1525
@1-blockSets193@-59.893000/@0-blockSets203@-59.898000 59.863 59.903
@3-blockSets193@-59.934000/@0-blockSets211@-59.939000 59.9235 59.944
@5-blockSets193@-59.975000/@0-blockSets214@-59.980000 59.9645 59.985
@1-blockSets194@-59.893000/@0-blockSets204@-59.898000 59.863 59.903
@1-blockSets195@-59.849000/@2-blockSets191@-59.854000 59.844 60.0085
@1-blockSets195@-59.849000/@2-blockSets192@-59.854000 59.844 59.8655
@1-blockSets196@-59.849000/@13-blockSets141@-59.854000 59.844 59.8865
@1-blockSets196@-59.849000/@18-blockSets149@-59.854000 59.844 60.168
@1-blockSets197@-59.855000/@2-blockSets183@-59.860000 59.85 59.875
@1-blockSets197@-59.855000/@13-blockSets164@-59.860000 59.85 59.875
@1-blockSets198@-59.868000/@23-blockSets144@-59.873000 59.863 59.883
@1-blockSets198@-59.868000/@10-blockSets155@-59.873000 59.863 59.9035
@1-blockSets199@-59.869000/@39-blockSets88@-59.874000 59.864 59.8885
@1-blockSets199@-59.869000/@10-blockSets143@-59.874000 59.864 59.8835
@1-blockSets200@-59.869000/@6-blockSets166@-59.874000 59.864 59.8835
@1-blockSets200@-59.869000/@4-blockSets180@-59.874000 59.864 59.88
@1-blockSets201@-59.968000/@3-blockSets194@-59.978000 59.921 59.9985
@1-blockSets202@-59.919000/@0-blockSets208@-59.924000 59.903 59.929
@3-blockSets202@-59.980000/@15-blockSets164@-60.025000 59.9595 60.035
@1-blockSets203@-59.908000/@2-blockSets193@-59.913000 59.903 59.9235
@1-blockSets203@-59.908000/@25-blockSets144@-59.913000 59.903 59.923
@1-blockSets204@-59.908000/@54-blockSets78@-59.913000 59.903 59.923
@1-blockSets204@-59.908000/@2-blockSets194@-59.913000 59.903 59.9455
@1-blockSets205@-59.908000/@8-blockSets166@-59.913000 59.903 59.923
@1-blockSets205@-59.908000/@12-blockSets143@-59.913000 59.903 59.9235
@1-blockSets206@-59.975000/@0-blockSets216@-59.980000 59.9445 59.985
@3-blockSets206@-60.015000/@17-blockSets143@-60.025000 60.005 60.088
@1-blockSets208@-59.934000/@5-blockSets183@-59.939000 59.929 60.093
@1-blockSets208@-59.934000/@2-blockSets202@-59.939000 59.929 59.9595
@1-blockSets209@-59.948000/@10-blockSets166@-59.953000 59.943 59.964
@1-blockSets209@-59.948000/@27-blockSets144@-59.953000 59.943 59.963
@1-blockSets210@-59.948000/@42-blockSets88@-59.953000 59.943 59.968
@1-blockSets210@-59.948000/@56-blockSets78@-59.953000 59.943 59.964
@1-blockSets211@-59.949000/@4-blockSets193@-59.954000 59.944 59.9645
@1-blockSets211@-59.949000/@14-blockSets143@-59.954000 59.944 59.9645
@1-blockSets212@-59.949000/@12-blockSets155@-59.954000 59.944 59.9645
@1-blockSets212@-59.949000/@24-blockSets147@-59.954000 59.944 59.9645
@1-blockSets213@-59.990000/@12-blockSets166@-59.995000 59.985 60.012
@1-blockSets213@-59.990000/@58-blockSets78@-59.995000 59.985 60.007
@1-blockSets214@-59.990000/@6-blockSets193@-59.995000 59.985 60.012
@1-blockSets214@-59.990000/@26-blockSets147@-59.995000 59.985 60.007
@1-blockSets215@-59.990000/@14-blockSets155@-59.995000 59.985 60.01
@1-blockSets215@-59.990000/@16-blockSets143@-59.995000 59.985 60.01
@1-blockSets216@-59.990000/@2-blockSets206@-59.995000 59.985 60.005
@1-blockSets216@-59.990000/@16-blockSets141@-59.995000 59.985 60.005
@2-blockSets217@-5.753000/@16-blockSets31@-5.763000 5.664 5.984
@0-blockSets218@-4.804000/@0-blockSets217@-4.814000 4.794 5.234
@30-blockSets218@-18.120000/@31-blockSets220@-18.155000 18.116 18.173
@2-blockSets219@-5.754000/@1-blockSets50@-5.764000 5.671 6.091
@0-blockSets220@-4.811000/@0-blockSets219@-4.821000 4.801 5.241
@32-blockSets220@-18.191000/@31-blockSets218@-18.227000 18.173 18.2575
@33-blockSets220@-18.230000/@0-blockSets223@-18.240000 18.2105 18.2825
@1-blockSets221@-5.972000/@2-blockSets220@-5.982000 5.613 6.091
@1-blockSets222@-5.967000/@2-blockSets218@-5.977000 5.651 6.084
@1-blockSets224@-30.297000/@0-blockSets230@-30.302000 30.276 30.307
@3-blockSets224@-30.351000/@0-blockSets232@-30.356000 30.334 30.361
@5-blockSets224@-30.876000/@5-blockSets225@-30.936000 30.87 30.9755
@5-blockSets224@-30.876000/@2-blockSets227@-30.939000 30.87 31.007
@1-blockSets225@-30.297000/@0-blockSets231@-30.302000 30.276 30.307
@3-blockSets225@-30.351000/@0-blockSets233@-30.356000 30.334 30.361
@6-blockSets225@-31.015000/@3-blockSets227@-31.075000 30.9755 31.126
@6-blockSets225@-31.015000/@2-blockSets226@-31.083000 30.9755 31.126
@1-blockSets226@-30.837000/@5-blockSets225@-30.936000 30.83 30.9755
@10-blockSets226@-34.114000/@11-blockSets227@-34.175000 34.084 34.566
@33-blockSets226@-43.479000/@1-blockSets235@-43.577000 43.47 43.6595
@39-blockSets226@-45.727000/@0-blockSets78@-45.728000 45.316 45.9
@39-blockSets226@-45.727000/@63-blockSets56@-45.812000 45.316 45.9345
@10-blockSets227@-33.994000/@9-blockSets226@-34.054000 33.706 34.084
@32-blockSets227@-43.360000/@0-blockSets235@-43.370000 43.166 43.4735
@33-blockSets227@-43.451000/@32-blockSets226@-43.461000 43.4055 43.47
@0-blockSets228@-30.266000/@0-blockSets227@-30.276000 30.256 30.3385
@1-blockSets228@-30.297000/@0-blockSets230@-30.302000 30.2815 30.307
@3-blockSets228@-30.351000/@0-blockSets233@-30.356000 30.334 30.361
@5-blockSets228@-30.391000/@0-blockSets226@-30.401000 30.381 30.83
@1-blockSets229@-30.297000/@0-blockSets231@-30.302000 30.2815 30.307
@3-blockSets229@-30.351000/@0-blockSets232@-30.356000 30.334 30.361
@5-blockSets229@-30.391000/@1-blockSets227@-30.401000 30.381 30.87
@1-blockSets230@-30.312000/@2-blockSets228@-30.317000 30.307 30.334
@1-blockSets230@-30.312000/@2-blockSets224@-30.317000 30.307 30.334
@1-blockSets231@-30.312000/@2-blockSets225@-30.317000 30.307 30.334
@1-blockSets231@-30.312000/@2-blockSets229@-30.317000 30.307 30.334
@1-blockSets232@-30.366000/@4-blockSets229@-30.371000 30.361 30.381
@1-blockSets232@-30.366000/@4-blockSets224@-30.371000 30.361 30.87
@1-blockSets233@-30.366000/@4-blockSets228@-30.371000 30.361 30.381
@1-blockSets233@-30.366000/@4-blockSets225@-30.371000 30.361 30.87
@1-blockSets234@-43.556000/@34-blockSets226@-43.566000 43.396 43.596
@8-blockSets235@-45.991000/@0-blockSets79@-45.992000 45.94 46.0195
@8-blockSets235@-45.991000/@123-blockSets29@-46.052000 45.94 46.0795
@1-blockSets236@-43.732000/@2-blockSets235@-43.742000 43.6745 43.79
@13-blockSets237@-7.204000/@11-blockSets239@-7.272000 7.167 7.312
@27-blockSets237@-13.255000/@26-blockSets239@-13.336000 13.187 13.367
@54-blockSets237@-25.030000/@55-blockSets239@-25.094000 24.797 25.292
@65-blockSets237@-29.917000/@0-blockSets257@-29.927000 29.527 30.147
@66-blockSets237@-30.107000/@68-blockSets240@-30.117000 29.957 30.127
@11-blockSets238@-7.133000/@10-blockSets240@-7.197000 7.106 7.23
@25-blockSets238@-13.402000/@28-blockSets240@-13.461000 13.126 13.489
@52-blockSets238@-25.030000/@56-blockSets240@-25.094000 24.736 25.422
@64-blockSets238@-29.918000/@0-blockSets258@-29.928000 29.896 30.071
@66-blockSets238@-30.149000/@1-blockSets258@-30.214000 30.107 30.348
@12-blockSets239@-7.352000/@13-blockSets240@-7.452000 7.312 7.792
@15-blockSets239@-8.844000/@17-blockSets237@-8.908000 8.522 9.317
@29-blockSets239@-14.327000/@29-blockSets237@-14.392000 14.112 14.477
@30-blockSets239@-14.459000/@0-blockSets252@-14.519000 14.393 14.87
@58-blockSets239@-26.465000/@58-blockSets237@-26.528000 26.152 26.947
@62-blockSets239@-28.107000/@0-blockSets253@-28.117000 27.872 28.212
@65-blockSets239@-29.542000/@0-blockSets256@-29.552000 29.162 29.972
@67-blockSets239@-30.055000/@65-blockSets238@-30.065000 30.022 30.107
@11-blockSets240@-7.263000/@0-blockSets248@-7.273000 7.23 7.693
@15-blockSets240@-8.263000/@0-blockSets249@-8.273000 8.222 8.301
@17-blockSets240@-8.844000/@15-blockSets238@-8.908000 8.652 9.256
@31-blockSets240@-14.327000/@27-blockSets238@-14.392000 14.242 14.416
@32-blockSets240@-14.920000/@1-blockSets252@-14.989000 14.672 15.3
@59-blockSets240@-26.465000/@56-blockSets238@-26.528000 26.282 26.886
@63-blockSets240@-28.107000/@0-blockSets254@-28.117000 28.002 28.212
@67-blockSets240@-29.542000/@0-blockSets255@-29.552000 29.292 29.972
@0-blockSets241@-5.964000/@0-blockSets244@-5.974000 5.952 6.394
@5-blockSets241@-7.083000/@12-blockSets237@-7.146000 7.0515 7.167
@2-blockSets242@-6.423000/@1-blockSets241@-6.433000 6.41 6.525
@1-blockSets243@-6.387000/@1-blockSets242@-6.397000 6.382 6.41
@1-blockSets244@-6.637000/@3-blockSets241@-6.647000 6.394 6.812
@1-blockSets245@-6.669000/@10-blockSets238@-6.707000 6.426 7.106
@0-blockSets246@-6.607000/@2-blockSets241@-6.617000 6.539 6.632
@0-blockSets247@-7.369000/@12-blockSets240@-7.379000 7.095 7.4155
@2-blockSets248@-8.369000/@16-blockSets240@-8.379000 8.123 8.652
@1-blockSets249@-8.329000/@14-blockSets239@-8.429000 8.301 8.522
@0-blockSets250@-13.098000/@0-blockSets251@-13.172000 13.088 13.1915
@2-blockSets250@-13.388000/@27-blockSets239@-13.398000 13.3455 13.682
@1-blockSets251@-13.211000/@1-blockSets250@-13.303000 13.1915 13.3455
@2-blockSets251@-13.507000/@29-blockSets240@-13.517000 13.359 13.812
@1-blockSets253@-28.307000/@64-blockSets240@-28.317000 28.212 28.432
@1-blockSets254@-28.307000/@63-blockSets239@-28.317000 28.212 28.732
@3-blockSets257@-31.310000/@4-blockSets255@-31.320000 31.207 31.3615
@4-blockSets258@-31.336000/@4-blockSets256@-31.346000 31.208 31.692
@9-blockSets259@-52.493000/@0-blockSets260@-52.503000 52.458 52.923
@13-blockSets259@-53.982000/@0-blockSets265@-54.063000 53.703 52.466
@16-blockSets259@-54.443000/@1-blockSets262@-54.523000 54.413 54.543
@18-blockSets259@-55.314000/@0-blockSets264@-55.324000 54.993 55.744
@30-blockSets259@-59.670000/@15-blockSets262@-59.730000 59.66 59.75
@32-blockSets259@-59.870000/@12-blockSets264@-59.930000 59.85 59.95
@33-blockSets259@-60.558000/@19-blockSets262@-60.635000 59.95 60.742
@35-blockSets259@-60.818000/@0-blockSets266@-60.903000 60.7265 61.306
@3-blockSets260@-54.113000/@0-blockSets262@-54.123000 53.783 54.323
@4-blockSets260@-54.253000/@14-blockSets259@-54.263000 54.213 54.323
@0-blockSets261@-53.414000/@12-blockSets259@-53.503000 53.045 53.703
@0-blockSets261@-53.414000/@2-blockSets260@-53.503000 53.045 53.783
@3-blockSets262@-55.314000/@0-blockSets263@-55.324000 54.973 55.744
@16-blockSets262@-59.770000/@31-blockSets259@-59.830000 59.75 59.85
@17-blockSets262@-59.870000/@12-blockSets263@-59.930000 59.85 59.95
@18-blockSets262@-60.558000/@34-blockSets259@-60.635000 59.95 60.7265
@20-blockSets262@-60.849000/@0-blockSets266@-60.903000 60.742 61.306
@11-blockSets263@-59.570000/@13-blockSets262@-59.630000 59.55 59.65
@11-blockSets264@-59.570000/@28-blockSets259@-59.630000 59.55 59.64
@10-blockSets267@-53.418000/@11-blockSets259@-53.428000 53.189 53.4655
